chr pos1 pos2 r2_wht r2_cmn r2_cbr n_snps_wht pi_wht tajd_wht n_snps_cmn pi_cmn tajd_cmn n_snps_cbr pi_cbr tajd_cbr fst_wht_cbr fst_wht_cmn fst_cbr_cmn
chrIX 17175001 17250000 0.119838011363636 0.102645847 0.0244188222222222 30 2.41794e-05 -1.59225 21 2.24287e-05 -0.948468 13 1.93247e-05 -0.569078 0.000256857 -0.00165899 -0.00458057
chrIX 17250001 17325000 0.0908097980847486 0.099708349933976 0.0960745050355489 42 3.17261e-05 -1.47978 45 2.89996e-05 -1.57685 31 3.57862e-05 -1.1076 0.0108828 0.055156 0.0259452
chrIX 17325001 17400000 0.0806715722849993 0.0877472938551507 0.071038402187454 74 7.82697e-05 -1.1045 69 8.19273e-05 -0.803688 55 8.51542e-05 -0.702381 0.0122 -0.00128188 0.0109331
chrIX 17400001 17475000 0.0687354629684096 0.0785807832460317 0.0835822325205296 36 3.41457e-05 -1.24598 38 2.92277e-05 -1.46889 36 4.04063e-05 -1.31143 0.0188963 0.00147226 0.0170048
chrIX 17475001 17550000 0.0840480270734127 0.0392708857142857 0.0471075727777778 19 9.86697e-06 -1.74874 14 1.01551e-05 -1.33888 15 1.07972e-05 -1.62264 -0.00613317 -0.00552493 -0.00245975
chrIX 17550001 17625000 0.100627737405353 0.0814133776486382 0.0735143292570159 52 5.69761e-05 -0.421567 52 5.85306e-05 -0.449728 48 8.75709e-05 -0.482719 0.00623278 0.00825699 0.0149867
chrIX 17625001 17700000 0.112955991270364 0.0976514474559216 0.078537791374026 75 7.32637e-05 -1.21544 70 6.71832e-05 -1.13673 63 8.35481e-05 -1.02698 0.0094139 -0.00355257 0.00512243
chrIX 17700001 17775000 0.0837586856567123 0.0814494353804532 0.0739884935865239 63 5.3082e-05 -1.28424 69 6.01802e-05 -1.35546 52 6.64284e-05 -0.902073 -0.000928596 -0.000613954 0.00747646
chrIX 17775001 17850000 0.117953024887159 0.0852384803860776 0.0821725865408221 58 5.89002e-05 -1.2223 46 6.10447e-05 -0.657463 46 6.46858e-05 -0.959961 0.00613487 -0.00403882 0.00234336
chrIX 17850001 17925000 0.106057124072823 0.0682350333664754 0.0629453917885072 68 6.57269e-05 -1.48207 56 5.77158e-05 -1.22485 41 6.57952e-05 -0.702948 0.00469247 -7.20184e-05 -0.00165462
chrIX 17925001 1.8e+07 0.102909319509263 0.0664368563796115 0.103092746183846 77 7.6215e-05 -1.13367 61 7.79064e-05 -0.561827 51 8.56323e-05 -0.422123 0.00147954 0.00154565 0.0140255
chrIX 18000001 18075000 0.1055426536419 0.152638320427843 0.0713767694827365 53 3.24887e-05 -1.77447 51 3.39551e-05 -1.7366 30 3.44233e-05 -1.37013 0.0103262 0.00511977 0.00948683
chrIX 18075001 18150000 0.109455638860347 0.106402863750014 0.0896570869858537 59 4.87421e-05 -1.26739 55 4.5211e-05 -1.18836 36 4.49031e-05 -0.669867 0.00104442 -0.00554624 0.00334553
chrIX 18150001 18225000 0.206147090223923 0.186455304050926 0.161814413071429 41 2.05951e-05 -2.11508 37 2.06767e-05 -1.9381 24 1.72878e-05 -1.85197 0.0147044 0.00332396 0.00107953
chrIX 18225001 18300000 0.152706768260462 0.190047225911681 0.146650735986438 23 1.60576e-05 -1.34157 22 1.60339e-05 -1.3079 21 2.01956e-05 -1.22264 0.0193122 -0.00838692 0.024803
chrIX 18300001 18375000 0.105219725464138 0.102646305211099 0.0688100017810813 57 4.26951e-05 -1.34778 65 4.59128e-05 -1.43726 50 6.46321e-05 -1.05335 0.0138203 0.0110605 0.000637114
chrIX 18375001 18450000 0.0922112442966832 0.0807808671313255 0.0859182551764362 125 0.000121076 -1.21362 121 0.000120605 -1.11742 106 0.000136174 -1.02975 0.0080132 -0.00203541 0.00924261
chrIX 18450001 18525000 0.0788674544443142 0.0703796500919486 0.0650315615881151 107 0.00011233 -1.16152 95 0.000111599 -0.881387 72 0.000119457 -0.548275 0.0126486 0.00746272 0.00712241
chrIX 18525001 18600000 0.0498825383072627 0.0698797161925466 0.0532819798136088 19 3.42062e-05 0.414239 22 3.52771e-05 -0.109763 18 4.22252e-05 0.454564 -0.000987989 -0.00260354 0.00106079
chrIX 18600001 18675000 0.0783676710950918 0.0549196648661717 0.0527596486500651 85 7.26996e-05 -1.28795 70 7.93351e-05 -0.678799 62 9.15188e-05 -0.553947 0.00592918 -0.000593793 0.0081313
chrIX 18675001 18750000 0.0711784923972711 0.0524108823837567 0.0548103216622949 63 8.51569e-05 -0.558436 63 8.36394e-05 -0.560903 55 9.16564e-05 -0.378785 0.00766797 -0.00348465 0.00655769
chrIX 18750001 18825000 0.0602643328406316 0.0723319280419712 0.0421759058538287 33 4.09345e-05 -0.213788 35 4.54552e-05 -0.239984 34 5.94464e-05 -0.392784 -0.0022392 0.00632423 0.00417854
chrIX 18825001 18900000 0.0842362949196429 0.0611814654739859 0.0642467223263707 46 5.56117e-05 -0.823559 40 5.40247e-05 -0.544721 36 5.91179e-05 -0.370301 0.0102929 0.011173 0.0117237
chrIX 18975001 19050000 0.0643975358528155 0.0583838883929216 0.0538225265839028 52 7.42491e-05 -0.580277 37 6.95055e-05 0.370883 36 8.23003e-05 0.408204 0.0215658 0.0289796 0.00523425
chrIX 19050001 19125000 0.0502211166666667 0.051201225 0.0343497178571429 17 1.54642e-05 -0.676024 18 1.84166e-05 -0.66721 14 2.07051e-05 -0.7916 0.0190276 0.00139905 0.0208453
chrIX 19200001 19275000 0.0912513109235209 0.107646512514361 0.0590425191027709 43 2.6226e-05 -1.45167 31 3.00769e-05 -0.765956 30 3.03198e-05 -1.00052 0.00208519 -0.00384587 0.00256811
chrIX 19275001 19350000 0.0802477728520499 0.110458902380952 0.0423793744487179 47 3.29513e-05 -1.72331 51 3.42447e-05 -1.71558 34 3.85715e-05 -1.21659 0.031447 0.0125179 0.00181423
chrIX 19350001 19425000 0.139421218055556 0.0378620653333333 0.0225269428571429 8 4.62242e-06 -1.0624 11 5.0758e-06 -1.48411 5 5.62456e-06 -0.533493 -0.012288 -0.00991615 -0.00883397
chrIX 19425001 19500000 0.0715014095305491 0.0463731473662839 0.050704597546862 23 3.51479e-05 -0.279263 20 3.47769e-05 0.137943 18 3.20359e-05 -0.135561 0.00874095 -0.00353035 0.00450006
chrIX 19500001 19575000 0.098094262136296 0.0627953636813599 0.0926684740311617 63 6.92936e-05 -1.13226 61 7.29193e-05 -0.927133 51 8.06129e-05 -0.832432 0.00718986 0.0055536 0.00495471
chrIX 19650001 19725000 0.0212399692307692 0.0197682714285714 0.0225655 1 2.58462e-06 1.99894 1 2.48544e-06 1.91296 1 4.25155e-06 1.79988 0.0198668 0.0257373 -0.00835449
chrIX 19725001 19800000 0.0420318798809524 0.056840251014911 0.10840593303093 24 2.43892e-05 -0.771183 24 2.54222e-05 -0.657595 27 3.29002e-05 -0.904753 -0.0062389 -0.00651809 -0.0013634
chrIX 19800001 19875000 0.0774657542568892 0.0725482804876423 0.09096360775213 75 8.50618e-05 -0.760654 76 9.84071e-05 -0.441526 82 0.000109234 -0.930436 0.0321234 0.0375544 0.0102172
chrIX 19875001 19950000 0.0675276936427247 0.0698548292484676 0.0587444993425694 36 3.37354e-05 -1.04862 28 3.28043e-05 -0.733247 27 4.03867e-05 -0.871001 0.0232245 0.0143951 0.000332992
chrIX 19950001 20025000 0.03802315 0.123787166666667 0.102168278 21 2.13345e-05 -1.33832 22 2.33017e-05 -1.17797 17 2.32827e-05 -0.765776 0.0427503 0.041707 -0.0024416
chrIX 20025001 20100000 0.119572791269841 0.0636879342708333 0.082227316462585 21 3.2685e-05 -0.347473 21 3.39441e-05 -0.254798 17 4.19939e-05 0.285432 0.04753 0.0113737 0.0115981
chrIX 20100001 20175000 0.2388131475 NA NA 2 8.73204e-07 -0.83007 7 9.75625e-07 -1.80063 3 2.13906e-06 -0.871061 NA NA NA
chrIX 20175001 20250000 0.127629839895488 0.135339169883841 0.0897790711300617 36 2.51909e-05 -1.90946 37 2.55645e-05 -1.86385 21 2.72403e-05 -1.17167 0.011968 -0.00108456 0.0147747
chrIX 20250001 20325000 0.130921710930448 0.154999707449543 0.113904191677139 107 7.40117e-05 -1.77141 108 6.85331e-05 -1.89179 70 8.2826e-05 -1.24651 0.016164 0.00490425 0.0137794
chrIX 20325001 20400000 0.0685596408479532 0.053602734781746 0.0519298467926156 41 4.19145e-05 -1.28732 35 4.15923e-05 -0.999673 25 4.78739e-05 -0.148568 0.0537118 0.04752 0.0485397
chrIX 20400001 20475000 0.110858261522599 0.0682694455871906 0.0568815558618498 47 4.90733e-05 -1.05287 42 4.51493e-05 -1.01187 32 4.90587e-05 -0.498576 -0.00191898 0.00402978 -0.000894726
chrIX 20475001 20550000 0.044726871370884 0.0698936028200543 0.0446933312344877 26 2.1721e-05 -1.1786 20 2.79132e-05 -0.132971 20 2.97779e-05 -0.560781 0.0166271 0.0158844 0.0112712
chrIX 20550001 20625000 0.0782595416156463 0.0528149130952381 0.067619612797619 30 3.10881e-05 -0.975286 35 3.2113e-05 -1.06632 20 3.53456e-05 -0.135183 0.00178713 0.00636132 -0.00244477
chrUn 1 75000 0.142134187873016 0.091773833 0.187933781095238 27 2.27442e-05 -1.06425 27 2.7561e-05 -0.839902 24 4.22765e-05 -0.537155 0.00795738 0.00560016 -0.00283155
chrUn 75001 150000 0.0848922613636396 0.0637184798736237 0.0620304843391094 23 3.08877e-05 -0.801611 26 2.92508e-05 -1.11764 22 2.89687e-05 -1.02323 0.00744822 0.00707071 -0.000345629
chrUn 150001 225000 0.0901970785621474 0.0814827782194878 0.0625914532532646 49 5.78104e-05 -0.899224 47 5.89004e-05 -0.552488 39 6.96409e-05 -0.106282 0.0145238 0.00177781 0.00787816
chrUn 225001 3e+05 0.108988934333333 0.136314321111111 0.0866750401388889 17 3.11483e-05 -0.0463044 17 2.86816e-05 -0.143211 19 3.46908e-05 -0.377693 -0.000155549 0.0114141 0.00574255
chrUn 300001 375000 0.125820783690476 0.055335885 0.12779955952381 17 3.82355e-06 -2.12903 13 2.29546e-06 -2.09605 10 3.07814e-06 -1.97816 0.0409162 0.0328418 -0.00751442
chrUn 375001 450000 0.138580422505354 0.138885014209398 0.180024442292139 85 5.40929e-05 -1.99268 73 4.64799e-05 -1.92976 61 4.88486e-05 -1.89121 0.0204361 0.0189812 0.00795375
chrUn 450001 525000 0.067023180739122 0.07511026754144 0.0934299949450549 49 2.97854e-05 -1.69488 42 2.44195e-05 -1.69842 32 2.72174e-05 -1.55616 0.021056 0.0104988 0.000285341
chrUn 525001 6e+05 0.152927878333333 0.120020295 0.13161362 14 2.12375e-06 -2.23625 12 1.60053e-06 -2.14272 13 2.16415e-06 -2.26711 NA NA NA
chrUn 600001 675000 0.154907961111111 0.136395915333333 0.203359554761905 12 2.10514e-05 0.0150875 17 1.45994e-05 -0.578296 12 2.05161e-05 0.201657 0.0313811 0.00623317 0.0022118
chrUn 675001 750000 0.108253309138889 0.104593962640693 0.124920869479167 15 4.48919e-06 -1.98634 14 5.65779e-06 -1.82819 10 6.16308e-06 -1.64271 0.00162793 0.00890631 0.0166557
chrUn 750001 825000 0.113350581683673 0.0950721514814815 0.0857707081300013 35 3.28244e-05 -1.14224 30 2.69973e-05 -0.827518 31 3.08197e-05 -0.998032 0.00133283 -0.00534648 -0.00227847
chrUn 825001 9e+05 0.12333521952381 0.0832353487382756 0.0607851476428571 31 1.87498e-05 -1.79526 37 2.42281e-05 -1.69589 19 2.19167e-05 -1.04462 0.0581502 0.0509458 -0.00311158
chrUn 900001 975000 0.0753057477142857 0.156573270238095 0.078814025625 25 7.74056e-06 -2.17534 25 1.19557e-05 -1.84758 16 9.41958e-06 -1.46759 0.0186342 0.0340434 -0.00661764
chrUn 975001 1050000 0.0927312152777778 0.133410846428571 0.0729704542857143 46 1.74245e-05 -2.28393 27 1.60138e-05 -1.72235 19 1.71368e-05 -1.27049 0.0878135 0.0137359 0.0313937
chrUn 1275001 1350000 0.104481737732684 0.0488259406666667 0.0428631702248677 26 3.77088e-05 -0.903616 30 3.64997e-05 -1.1672 26 4.19176e-05 -0.827293 0.00322922 0.00504767 0.00163279
chrUn 1500001 1575000 0.174390383831169 0.224864651300705 0.223942269041847 19 8.65198e-06 -1.6484 18 1.17291e-05 -1.19007 19 8.76656e-06 -1.62624 0.00936119 -0.00840994 0.0173816
chrUn 1575001 1650000 0.0901410984615385 0.109281533103175 0.0756335951800977 31 4.08341e-05 -0.704627 32 4.52774e-05 -0.600835 32 4.79505e-05 -0.753278 0.000693635 -0.000722705 -0.000100287
chrUn 1650001 1725000 0.221587418333333 NA NA 4 1.11494e-05 1.98598 4 1.18296e-05 1.9541 4 8.75892e-06 1.83316 0.0292173 0.00481091 0.0939598
chrUn 1725001 1800000 0.0606875171747039 0.0733273750727781 0.0658538821856724 28 2.11134e-05 -1.272 21 2.05315e-05 -0.713911 24 2.38811e-05 -1.11764 0.0110961 -0.00395457 0.00692032
chrUn 1800001 1875000 0.0743223201251526 0.0659114781481482 0.0881738281818182 24 3.67747e-05 0.275319 18 3.4718e-05 0.859411 18 4.68526e-05 0.987249 -0.00120159 0.00563006 0.00126865
chrUn 2100001 2175000 0.137928251602085 0.0715626849378882 0.118001928924394 42 3.28768e-05 -1.41077 35 3.17443e-05 -1.10932 38 3.29156e-05 -1.48501 -0.000697343 0.0172133 0.00506807
chrUn 2550001 2625000 0.040874325 NA 0.04494335 13 8.98334e-06 -1.46705 13 9.19868e-06 -1.43041 10 1.18546e-05 -0.886151 0.0121796 3.17591e-05 -0.000120345
chrUn 2625001 2700000 0.135411032337662 0.125598176080247 0.0986495140625 27 4.46715e-05 -0.0178907 22 4.10409e-05 0.33975 20 4.61353e-05 0.636477 0.0320732 0.00312939 0.0289406
chrUn 2925001 3e+06 0.11042258754884 0.119735757489177 0.155627600535714 33 2.15348e-05 -1.66102 40 2.44362e-05 -1.6734 30 3.23613e-05 -1.34475 0.0155298 0.0119768 0.00111692
chrUn 3000001 3075000 0.0339825175019425 0.032736634508547 0.0266223529004329 4 3.46689e-06 0.168214 3 4.5502e-06 0.52638 3 5.24604e-06 0.526109 0.0577442 0.0151368 0.000364837
chrUn 3075001 3150000 0.140124097979725 0.138193730059654 0.110746751690701 31 5.19822e-05 0.630553 39 5.81158e-05 0.0990944 34 8.36374e-05 0.505742 0.00139002 0.000668738 0.000658115
chrUn 3150001 3225000 0.168250599345432 0.113959006094017 0.15512327047803 43 3.27874e-05 -1.29902 45 3.1538e-05 -1.51012 31 2.86277e-05 -1.31856 0.0134591 0.0117138 0.0115374
chrUn 3375001 3450000 0.0471656166666667 NA NA 12 7.25479e-06 -1.05848 10 6.72919e-06 -0.905678 13 1.19872e-05 -1.24246 -0.0035094 -0.00144163 -0.00348396
chrUn 3525001 3600000 0.0815875763492064 0.15976163407664 0.133243317424908 39 2.23368e-05 -1.94519 56 3.2063e-05 -1.96834 39 2.96426e-05 -1.80219 0.00633759 0.0041127 -0.00348886
chrUn 3825001 3900000 0.05572599 0.0635253870634921 NA 11 5.88632e-06 -1.29583 13 4.97349e-06 -1.61619 9 5.18396e-06 -1.48819 0.0201206 0.0348059 -0.00457925
chrUn 3900001 3975000 0.1889175025 0.0927888476190476 NA 15 1.24592e-05 -0.912714 13 1.13723e-05 -0.918643 10 4.12283e-06 -1.50615 0.0481435 0.0277271 -0.00476885
chrUn 3975001 4050000 0.117404349846939 0.111494907947712 0.0896282537662338 10 1.06538e-05 -0.310126 10 1.16888e-05 -0.0243484 11 1.58448e-05 -0.115998 -0.00711208 0.0198481 0.0204226
chrUn 4050001 4125000 0.182892959246032 0.194023817619048 0.183980504506494 19 1.78621e-05 -0.596583 22 2.12238e-05 -0.772063 16 2.32618e-05 -0.369659 -0.00311697 0.008779 -0.000689095
chrUn 4200001 4275000 0.105420896313131 0.0806597083896659 0.094244177523246 28 3.34614e-05 -0.260675 26 3.93859e-05 0.568245 23 4.22631e-05 0.285216 0.00310644 0.024408 0.013906
chrUn 4275001 4350000 0.0646669454545455 0.0454549961038961 0.0737649044642857 1 5.06806e-07 -0.348608 2 5.55195e-07 -0.931803 2 6.84948e-07 -1.16377 NA NA NA
chrUn 4350001 4425000 0.0622084198632858 0.0727872822745675 0.065314661088464 44 4.99905e-05 -0.749311 47 5.1896e-05 -0.688786 44 7.22636e-05 -0.533885 0.0149211 0.0158445 -0.00106473
chrUn 4425001 4500000 0.0644074091116509 0.0482713655672781 0.0586978521972703 44 4.86102e-05 -0.983032 43 5.25728e-05 -0.727395 27 5.11306e-05 0.100186 0.0155288 -0.00182832 0.0133985
chrUn 4500001 4575000 0.0698212452380952 0.0750055078598485 0.0597970938717949 27 2.3952e-05 -1.26832 24 3.54947e-05 -0.355135 24 3.27522e-05 -0.532662 0.0975021 0.114286 -0.00495983
chrUn 4725001 4800000 0.401938175 0.328466517857143 0.211786401944444 8 1.17476e-05 0.352042 10 1.09181e-05 0.465471 10 1.37798e-05 -0.0994628 -0.00609958 0.0541581 0.0536798
chrUn 4800001 4875000 0.0722675463219497 0.130759793958333 0.104322186349206 13 2.38364e-05 0.064681 16 2.21353e-05 -0.569663 9 2.0937e-05 0.195392 0.0219673 0.00204261 0.00890457
chrUn 4875001 4950000 0.076198025 0.03735165 NA 15 1.47533e-05 -0.872507 14 1.37728e-05 -0.792912 10 1.11908e-05 -0.820403 -0.00721717 0.00609854 0.0130095
chrUn 4950001 5025000 0.144868 0.125424965 0.0520512125 10 1.08357e-05 -0.643357 11 1.38002e-05 -0.387091 11 1.29043e-05 -0.972678 0.0133342 -0.00496376 0.0322592
chrUn 5100001 5175000 0.0836649023542569 0.0996631421682484 0.0983383579803092 46 5.15252e-05 -1.20999 46 4.66448e-05 -1.347 37 5.16573e-05 -1.10717 0.00784749 0.00596913 0.0151977
chrUn 5175001 5250000 0.212758389204545 0.0297143333333333 0.023540884375 18 5.61593e-06 -1.92117 30 8.56004e-06 -2.18835 16 9.29829e-06 -1.80727 -0.00577518 0.00182978 0.000547903
chrUn 5250001 5325000 0.173824238031746 0.135617597474747 0.149496626564408 24 1.37604e-05 -1.92232 17 1.13608e-05 -1.66967 21 1.44501e-05 -1.88893 0.00596224 -0.00455395 0.0099047
chrUn 5325001 5400000 0.0968661646211239 0.0537863669999618 0.0707825695372088 39 3.04504e-05 -1.32224 25 2.83437e-05 -0.704393 23 3.94794e-05 -0.290125 0.0279266 0.0408591 0.0274461
chrUn 5400001 5475000 0.0728355336172161 0.0340863717694805 0.0548698214438339 32 2.94696e-05 -1.00806 29 3.49224e-05 -0.522269 31 3.91432e-05 -0.888044 0.00428977 -0.00283144 0.0186025
chrUn 5475001 5550000 0.105873479210895 0.0881890077680935 0.071655897927381 26 1.12685e-05 -1.14969 22 1.18413e-05 -0.990279 21 2.66076e-05 -1.01285 0.00642781 0.0129949 0.000753983
chrUn 5550001 5625000 0.0894299169646224 0.107644831466346 0.0883608254666016 50 6.08088e-05 -0.792845 55 6.34107e-05 -0.950964 43 6.80758e-05 -0.614185 0.170637 0.145754 0.0115608
chrUn 5625001 5700000 0.0899416650510204 0.0413107411737915 0.0827464962619048 46 3.18046e-05 -1.54702 43 3.14862e-05 -1.46906 31 3.82728e-05 -1.08598 0.0180545 0.0434347 0.00071298
chrUn 5700001 5775000 0.0835530304720125 0.0647041969652471 0.0546485068566475 44 5.70293e-05 -0.80621 36 6.02966e-05 -0.225296 33 6.67335e-05 -0.0832008 0.000280327 0.000524881 0.000412404
chrUn 5775001 5850000 0.0878877586635994 0.129013030548579 0.0577110084636199 93 0.000108699 -0.883191 101 0.000112585 -1.00544 65 0.000113031 -0.208144 0.0761044 0.0728128 0.0127056
chrUn 5850001 5925000 0.202237260601066 0.0621898071825397 0.110904279305556 35 4.95047e-06 -2.55575 34 7.63295e-06 -2.41494 19 4.09609e-06 -2.40586 NA NA NA
chrUn 5925001 6e+06 0.075720885372386 0.0776381128710641 0.0623819486663796 72 8.85803e-05 -0.707343 79 8.89266e-05 -0.800487 59 9.91735e-05 -0.233709 0.00664295 0.00216452 0.00836201
chrUn 6000001 6075000 0.13196191 0.102010075 0.07991275 13 1.76405e-05 -0.419062 16 1.73394e-05 -0.636851 10 1.86966e-05 0.205032 0.0495626 0.0353127 -0.00388342
chrUn 6075001 6150000 0.0436237702083333 0.0484714484505495 0.0615376496296296 5 7.30821e-06 0.496898 8 7.46479e-06 -0.371252 4 9.19957e-06 1.05824 -0.00889138 -0.00977973 -0.00562758
chrUn 6150001 6225000 0.0927451681394256 0.0685826765711107 0.0669411158690328 54 4.6722e-05 -1.43219 44 4.41376e-05 -1.01542 42 5.0153e-05 -0.961184 0.0114284 0.00871354 0.0164663
chrUn 6225001 6300000 0.104843319607249 0.0744339289484044 0.0880353245067487 42 5.27079e-05 -1.04596 48 4.7015e-05 -1.39199 37 5.35907e-05 -0.993258 0.0134625 0.0371986 0.0208106
chrUn 6300001 6375000 0.127256747962815 0.137492735412992 0.127167178853886 126 7.96282e-05 -1.82012 136 8.22774e-05 -1.86912 101 8.94872e-05 -1.7844 0.00152094 0.00360921 0.000827061
chrUn 6375001 6450000 0.137287619333333 0.07417403 0.0485649388888889 12 8.20601e-06 -1.48812 8 4.51454e-06 -1.4591 5 5.72914e-06 -0.926955 0.0220448 0.0491655 0.00521779
chrUn 6450001 6525000 0.10568043 0.147067624761905 0.181534868869048 28 1.54771e-05 -1.66178 24 1.73708e-05 -1.21376 28 1.67246e-05 -1.82951 -0.00225771 -0.00596948 0.00358684
chrUn 6900001 6975000 0.153512358333333 0.133539761111111 0.10596595125 23 1.62406e-05 -1.11046 23 1.6383e-05 -1.09242 15 2.44543e-05 -0.465158 0.00220291 -0.00195738 0.000113105
chrUn 7050001 7125000 0.0822920841490801 0.0616017359481491 0.0826845096602183 24 1.69554e-05 -1.59902 28 1.843e-05 -1.639 22 1.7714e-05 -1.68413 0.000963079 0.00208799 -0.00074723
chrUn 7125001 7200000 0.099089580737688 0.0804733876695461 0.0905696554001526 77 5.58703e-05 -1.47753 67 5.94654e-05 -1.0852 51 6.56497e-05 -0.689052 0.0242378 0.00827612 0.0126953
chrUn 7200001 7275000 0.136140407823129 0.254545272142857 0.372116253333333 22 2.00831e-05 -0.552681 12 2.04358e-05 0.94952 10 1.84182e-05 1.17843 -0.00864419 -0.00564968 -0.00811652
chrUn 7350001 7425000 0.109928375524476 0.0246214857142857 0.103122407407407 2 3.82941e-07 -1.17433 1 2.38499e-07 -0.812876 3 7.40326e-07 -1.39049 NA NA NA
chrUn 7425001 7500000 0.0594708859254122 0.0465329339585395 0.0648524873643326 65 6.9054e-05 -0.648837 57 6.57832e-05 -0.358745 47 8.28868e-05 -0.0943638 0.0285161 0.0132449 0.0019019
chrUn 7500001 7575000 0.0716150271563906 0.0866141919472858 0.0740289778711406 41 6.49091e-05 0.112903 44 5.53224e-05 0.128715 36 6.11942e-05 0.472224 0.0159186 0.0111319 0.0144787
chrUn 7650001 7725000 0.0664775921451695 0.0826632748546176 0.0363037212539683 17 7.73238e-06 -1.63915 19 7.58391e-06 -1.74932 10 1.2741e-05 -1.00903 0.0152873 0.00653448 0.0326896
chrUn 7725001 7800000 0.0695118530038665 0.0596951015740741 0.0864803115085791 42 4.42615e-05 -0.842004 41 5.348e-05 -0.530649 29 6.1457e-05 0.279396 0.00862283 0.00699565 0.00890436
chrUn 7875001 7950000 0.072325152647054 0.091002289648905 0.0548719412663162 23 1.60789e-05 -1.19409 25 1.32022e-05 -1.38573 23 2.55148e-05 -1.25986 0.00649014 0.00867858 -0.00158158
chrUn 7950001 8025000 0.0745566274673399 0.0781457482115552 0.0849990167583679 82 9.71126e-05 -0.873054 93 0.000102165 -1.00844 58 0.000103879 -0.17803 0.0253791 0.00455164 0.0318353
chrUn 8100001 8175000 0.1514505125 NA 0.021369 18 1.44363e-05 -1.2134 19 1.32241e-05 -1.4363 14 1.38276e-05 -1.0953 -0.00910016 -0.00850145 -0.0080701
chrUn 8250001 8325000 0.0984276350757576 0.0737786041203704 0.0921541466005291 28 2.50393e-05 -0.877059 34 2.4432e-05 -1.07694 23 2.80861e-05 -0.697073 0.0144484 -0.00598182 0.0178233
