chr pos1 pos2 transcript gene_pos1 gene_pos2 fst_outlier_adj gene
6 4800001 4874999 ENSGACT00000005521 4817896 4830117 FALSE ENSGACG00000004174
6 4800001 4874999 ENSGACT00000005541 4830948 4834579 FALSE ENSGACG00000004188
6 4800001 4874999 ENSGACT00000005544 4831000 4834495 FALSE ENSGACG00000004188
6 4800001 4874999 ENSGACT00000005551 4831075 4834539 FALSE ENSGACG00000004188
6 4800001 4874999 ENSGACT00000005564 4837716 4850663 FALSE ENSGACG00000004210
6 4875001 4949999 ENSGACT00000005614 4898387 4906632 FALSE ENSGACG00000004254
6 4875001 4949999 ENSGACT00000005625 4899000 4906486 FALSE ENSGACG00000004254
6 4875001 4949999 ENSGACT00000005636 4899900 4906861 FALSE ENSGACG00000004254
6 4875001 4949999 ENSGACT00000005654 4910178 4917205 FALSE ENSGACG00000004273
6 4875001 4949999 ENSGACT00000005673 4923650 4934120 FALSE ENSGACG00000004285
6 4950001 5024999 ENSGACT00000005717 4965876 4967880 FALSE ENSGACG00000004320
6 4950001 5024999 ENSGACT00000005729 4965879 4967861 FALSE ENSGACG00000004320
6 4950001 5024999 ENSGACT00000005734 4996563 4999091 FALSE ENSGACG00000004340
6 4950001 5024999 ENSGACT00000005738 4996809 4998692 FALSE ENSGACG00000004340
6 4950001 5024999 ENSGACT00000029624 4967168 4967302 FALSE ENSGACG00000022832
6 4950001 5024999 ENSGACT00000029645 4966819 4966950 FALSE ENSGACG00000022853
6 5100001 5174999 ENSGACT00000005835 5105077 5125057 FALSE ENSGACG00000004399
6 5100001 5174999 ENSGACT00000005850 5128048 5139081 FALSE ENSGACG00000004414
6 5100001 5174999 ENSGACT00000005863 5143262 5148149 FALSE ENSGACG00000004428
6 5100001 5174999 ENSGACT00000005870 5143634 5148019 FALSE ENSGACG00000004428
6 5100001 5174999 ENSGACT00000005882 5158326 5161804 FALSE ENSGACG00000004443
6 5100001 5174999 ENSGACT00000005916 5163146 5167258 FALSE ENSGACG00000004455
6 5100001 5174999 ENSGACT00000005932 5171228 5174064 FALSE ENSGACG00000004481
6 5175001 5249999 ENSGACT00000005948 5204637 5226996 FALSE ENSGACG00000004493
6 5250001 5324999 ENSGACT00000005958 5314692 5319362 FALSE ENSGACG00000004507
6 5325001 5399999 ENSGACT00000005980 5365274 5382721 FALSE ENSGACG00000004513
6 5325001 5399999 ENSGACT00000005989 5386670 5395033 FALSE ENSGACG00000004530
6 5400001 5474999 ENSGACT00000006025 5400664 5419711 FALSE ENSGACG00000004532
6 5400001 5474999 ENSGACT00000006035 5400766 5418892 FALSE ENSGACG00000004532
6 5475001 5549999 ENSGACT00000006049 5489109 5491455 FALSE ENSGACG00000004572
6 5550001 5624999 NA NA NA FALSE NA
6 5625001 5699999 NA NA NA FALSE NA
6 5700001 5774999 NA NA NA FALSE NA
6 5775001 5849999 ENSGACT00000006054 5814869 5816904 FALSE ENSGACG00000004576
6 5775001 5849999 ENSGACT00000006147 5817187 5820331 FALSE ENSGACG00000004582
6 5775001 5849999 ENSGACT00000006149 5820167 5821469 FALSE ENSGACG00000004652
6 5775001 5849999 ENSGACT00000006155 5823436 5824369 FALSE ENSGACG00000004654
6 5775001 5849999 ENSGACT00000006172 5838183 5842537 FALSE ENSGACG00000004659
6 5775001 5849999 ENSGACT00000006174 5839266 5842174 FALSE ENSGACG00000004659
6 5775001 5849999 ENSGACT00000006254 5842529 5847391 FALSE ENSGACG00000004673
6 5775001 5849999 ENSGACT00000028529 5838754 5838872 FALSE ENSGACG00000021737
6 5775001 5849999 ENSGACT00000029184 5838209 5838327 FALSE ENSGACG00000022392
6 5850001 5924999 ENSGACT00000006271 5854317 5864318 FALSE ENSGACG00000004737
6 5850001 5924999 ENSGACT00000006285 5865442 5866594 FALSE ENSGACG00000004750
6 5850001 5924999 ENSGACT00000006299 5865575 5867472 FALSE ENSGACG00000004750
6 5850001 5924999 ENSGACT00000006323 5868766 5882068 FALSE ENSGACG00000004767
6 5850001 5924999 ENSGACT00000006366 5869260 5876224 FALSE ENSGACG00000004767
6 5850001 5924999 ENSGACT00000006369 5869260 5876224 FALSE ENSGACG00000004767
6 5850001 5924999 ENSGACT00000006391 5869452 5876242 FALSE ENSGACG00000004767
6 5850001 5924999 ENSGACT00000006582 5884178 5891657 FALSE ENSGACG00000004833
6 5850001 5924999 ENSGACT00000006589 5884250 5891644 FALSE ENSGACG00000004833
6 5850001 5924999 ENSGACT00000006595 5885222 5891654 FALSE ENSGACG00000004833
6 5850001 5924999 ENSGACT00000006600 5891885 5894361 FALSE ENSGACG00000004984
6 5850001 5924999 ENSGACT00000006645 5899420 5908301 FALSE ENSGACG00000004988
6 5850001 5924999 ENSGACT00000006651 5899420 5908301 FALSE ENSGACG00000004988
6 5850001 5924999 ENSGACT00000006663 5912621 5915250 FALSE ENSGACG00000005030
6 5850001 5924999 ENSGACT00000006689 5920586 5924012 FALSE ENSGACG00000005042
6 5850001 5924999 ENSGACT00000006698 5920594 5923443 FALSE ENSGACG00000005042
6 5925001 5999999 ENSGACT00000006701 5941803 5946494 FALSE ENSGACG00000005066
6 5925001 5999999 ENSGACT00000006709 5957741 5968757 FALSE ENSGACG00000005068
6 5925001 5999999 ENSGACT00000006716 5969428 5972512 FALSE ENSGACG00000005075
6 6075001 6149999 ENSGACT00000006758 6080449 6084722 FALSE ENSGACG00000005094
6 6075001 6149999 ENSGACT00000006794 6087120 6093844 FALSE ENSGACG00000005108
6 6075001 6149999 ENSGACT00000006810 6087121 6093868 FALSE ENSGACG00000005108
6 6075001 6149999 ENSGACT00000006816 6102515 6104393 FALSE ENSGACG00000005150
6 6075001 6149999 ENSGACT00000006859 6106690 6131495 FALSE ENSGACG00000005152
6 6075001 6149999 ENSGACT00000006878 6106712 6131567 FALSE ENSGACG00000005152
6 6075001 6149999 ENSGACT00000006883 6122912 6131567 FALSE ENSGACG00000005152
6 6150001 6224999 ENSGACT00000006902 6179356 6183401 FALSE ENSGACG00000005200
6 6150001 6224999 ENSGACT00000006912 6184473 6186184 FALSE ENSGACG00000005211
6 6150001 6224999 ENSGACT00000006923 6184473 6186129 FALSE ENSGACG00000005211
6 6150001 6224999 ENSGACT00000006924 6200473 6200854 FALSE ENSGACG00000005225
6 6150001 6224999 ENSGACT00000006962 6201649 6219469 FALSE ENSGACG00000005227
6 6150001 6224999 ENSGACT00000006968 6201709 6219825 FALSE ENSGACG00000005227
6 6225001 6299999 ENSGACT00000006980 6245324 6247771 FALSE ENSGACG00000005258
6 6225001 6299999 ENSGACT00000007027 6261976 6270820 FALSE ENSGACG00000005268
6 6225001 6299999 ENSGACT00000007050 6274863 6285588 FALSE ENSGACG00000005304
6 6225001 6299999 ENSGACT00000007060 6286183 6292232 FALSE ENSGACG00000005326
6 6300001 6374999 ENSGACT00000007084 6305593 6312081 FALSE ENSGACG00000005343
6 6300001 6374999 ENSGACT00000007103 6322334 6356621 FALSE ENSGACG00000005354
6 6375001 6449999 ENSGACT00000007135 6389314 6402549 FALSE ENSGACG00000005387
6 6375001 6449999 ENSGACT00000007178 6414797 6420990 FALSE ENSGACG00000005392
6 6375001 6449999 ENSGACT00000007188 6414860 6421650 FALSE ENSGACG00000005392
6 6375001 6449999 ENSGACT00000007248 6422488 6432234 FALSE ENSGACG00000005432
6 6450001 6524999 ENSGACT00000007261 6451378 6456048 FALSE ENSGACG00000005486
6 6450001 6524999 ENSGACT00000007305 6460674 6470397 FALSE ENSGACG00000005491
6 6450001 6524999 ENSGACT00000007309 6460924 6470397 FALSE ENSGACG00000005491
6 6450001 6524999 ENSGACT00000007317 6461285 6467825 FALSE ENSGACG00000005491
6 6450001 6524999 ENSGACT00000007341 6476613 6485834 FALSE ENSGACG00000005527
6 6450001 6524999 ENSGACT00000007354 6476613 6479176 FALSE ENSGACG00000005527
6 6450001 6524999 ENSGACT00000007376 6487185 6494806 FALSE ENSGACG00000005554
6 6525001 6599999 NA NA NA FALSE NA
6 6600001 6674999 NA NA NA FALSE NA
6 6675001 6749999 NA NA NA FALSE NA
6 6750001 6824999 ENSGACT00000007406 6775232 6776890 FALSE ENSGACG00000005573
6 6825001 6899999 ENSGACT00000007505 6882310 6886668 FALSE ENSGACG00000005596
6 6825001 6899999 ENSGACT00000007513 6882310 6886599 FALSE ENSGACG00000005596
6 6825001 6899999 ENSGACT00000007517 6889314 6890410 FALSE ENSGACG00000005682
6 6900001 6974999 ENSGACT00000007629 6913682 6928984 FALSE ENSGACG00000005759
6 6900001 6974999 ENSGACT00000007645 6955838 6969318 FALSE ENSGACG00000005771
6 6975001 7049999 ENSGACT00000007688 6980848 6984557 FALSE ENSGACG00000005781
6 6975001 7049999 ENSGACT00000007710 6987787 6999210 FALSE ENSGACG00000005813
6 6975001 7049999 ENSGACT00000007718 6987781 6999198 FALSE ENSGACG00000005813
6 6975001 7049999 ENSGACT00000007741 7007593 7011587 FALSE ENSGACG00000005832
6 6975001 7049999 ENSGACT00000029278 7045621 7045712 FALSE ENSGACG00000022486
6 7050001 7124999 ENSGACT00000007761 7054171 7056067 FALSE ENSGACG00000005859
6 7050001 7124999 ENSGACT00000007787 7056360 7067508 FALSE ENSGACG00000005865
6 7050001 7124999 ENSGACT00000007800 7069392 7074570 FALSE ENSGACG00000005885
6 7050001 7124999 ENSGACT00000007831 7077992 7089038 FALSE ENSGACG00000005893
6 7050001 7124999 ENSGACT00000007838 7082606 7088983 FALSE ENSGACG00000005893
6 7050001 7124999 ENSGACT00000007874 7095248 7106403 FALSE ENSGACG00000005921
6 7125001 7199999 NA NA NA FALSE NA
6 7200001 7274999 NA NA NA FALSE NA
6 7275001 7349999 NA NA NA FALSE NA
6 7350001 7424999 NA NA NA FALSE NA
6 7425001 7499999 ENSGACT00000008033 7479504 7493073 FALSE ENSGACG00000006061
6 7425001 7499999 ENSGACT00000008036 7494069 7495271 FALSE ENSGACG00000006065
6 7500001 7574999 ENSGACT00000008041 7501198 7503975 FALSE ENSGACG00000006067
6 7500001 7574999 ENSGACT00000008065 7506301 7511026 FALSE ENSGACG00000006071
6 7500001 7574999 ENSGACT00000008081 7506519 7509858 FALSE ENSGACG00000006071
6 7500001 7574999 ENSGACT00000008092 7513896 7551732 FALSE ENSGACG00000006097
6 7575001 7649999 ENSGACT00000008174 7590368 7591643 FALSE ENSGACG00000006151
6 7575001 7649999 ENSGACT00000008191 7594103 7595859 FALSE ENSGACG00000006169
6 7575001 7649999 ENSGACT00000008198 7596670 7598704 FALSE ENSGACG00000006186
6 7575001 7649999 ENSGACT00000008204 7598936 7600642 FALSE ENSGACG00000006190
6 7650001 7724999 ENSGACT00000008289 7710406 7724080 FALSE ENSGACG00000006250
6 7725001 7799999 ENSGACT00000008300 7726619 7732757 FALSE ENSGACG00000006266
6 7725001 7799999 ENSGACT00000008335 7741397 7751207 FALSE ENSGACG00000006272
6 7725001 7799999 ENSGACT00000008339 7741429 7751213 FALSE ENSGACG00000006272
6 7725001 7799999 ENSGACT00000008348 7753433 7756683 FALSE ENSGACG00000006299
6 7725001 7799999 ENSGACT00000008354 7754594 7757712 FALSE ENSGACG00000006299
6 7725001 7799999 ENSGACT00000008373 7762917 7774536 FALSE ENSGACG00000006310
6 7725001 7799999 ENSGACT00000008379 7763316 7774469 FALSE ENSGACG00000006310
6 7800001 7874999 ENSGACT00000008417 7822041 7837378 FALSE ENSGACG00000006327
6 7800001 7874999 ENSGACT00000008431 7839496 7843225 FALSE ENSGACG00000006356
6 7800001 7874999 ENSGACT00000008442 7845744 7847745 FALSE ENSGACG00000006367
6 7800001 7874999 ENSGACT00000008454 7846047 7847808 FALSE ENSGACG00000006367
6 7800001 7874999 ENSGACT00000008490 7850109 7857387 FALSE ENSGACG00000006384
6 7800001 7874999 ENSGACT00000008502 7850336 7857604 FALSE ENSGACG00000006384
6 7800001 7874999 ENSGACT00000008538 7862426 7867262 FALSE ENSGACG00000006416
6 7875001 7949999 ENSGACT00000008596 7878617 7883397 FALSE ENSGACG00000006468
6 7875001 7949999 ENSGACT00000008618 7885169 7888713 FALSE ENSGACG00000006489
6 7875001 7949999 ENSGACT00000008634 7885343 7886838 FALSE ENSGACG00000006489
6 7875001 7949999 ENSGACT00000008641 7886909 7888544 FALSE ENSGACG00000006522
6 7875001 7949999 ENSGACT00000008657 7891342 7896813 FALSE ENSGACG00000006526
6 7875001 7949999 ENSGACT00000008671 7898542 7919293 FALSE ENSGACG00000006537
6 7875001 7949999 ENSGACT00000008681 7902558 7910925 FALSE ENSGACG00000006549
6 7875001 7949999 ENSGACT00000008683 7902939 7910925 FALSE ENSGACG00000006549
6 7875001 7949999 ENSGACT00000008686 7902939 7910925 FALSE ENSGACG00000006549
6 7875001 7949999 ENSGACT00000008692 7928242 7932412 FALSE ENSGACG00000006560
6 7875001 7949999 ENSGACT00000008698 7933852 7934633 FALSE ENSGACG00000006565
6 7875001 7949999 ENSGACT00000008710 7937331 7938716 FALSE ENSGACG00000006568
6 7875001 7949999 ENSGACT00000008716 7937886 7939130 FALSE ENSGACG00000006568
6 7875001 7949999 ENSGACT00000008794 7939521 7946234 FALSE ENSGACG00000006579
6 7875001 7949999 ENSGACT00000008798 7939876 7946235 FALSE ENSGACG00000006579
6 7875001 7949999 ENSGACT00000008809 7940400 7945197 FALSE ENSGACG00000006579
6 7875001 7949999 ENSGACT00000008811 7940400 7944212 FALSE ENSGACG00000006579
6 7875001 7949999 ENSGACT00000028686 7884497 7884817 FALSE ENSGACG00000021894
6 7950001 8024999 ENSGACT00000008869 7952231 7979736 FALSE ENSGACG00000006671
6 7950001 8024999 ENSGACT00000008876 7982340 7984539 FALSE ENSGACG00000006694
6 7950001 8024999 ENSGACT00000008903 7989365 7995687 FALSE ENSGACG00000006698
6 7950001 8024999 ENSGACT00000008909 7989395 7995678 FALSE ENSGACG00000006698
6 7950001 8024999 ENSGACT00000008944 7997692 8000969 FALSE ENSGACG00000006721
6 7950001 8024999 ENSGACT00000008950 8006824 8009211 FALSE ENSGACG00000006746
6 7950001 8024999 ENSGACT00000008975 8010222 8017184 FALSE ENSGACG00000006750
6 7950001 8024999 ENSGACT00000008982 8018385 8020392 FALSE ENSGACG00000006768
6 7950001 8024999 ENSGACT00000008984 8021702 8022974 FALSE ENSGACG00000006773
6 8025001 8099999 ENSGACT00000008989 8038026 8038976 FALSE ENSGACG00000006775
6 8025001 8099999 ENSGACT00000008997 8039684 8040818 FALSE ENSGACG00000006777
6 8025001 8099999 ENSGACT00000009001 8039684 8040755 FALSE ENSGACG00000006777
6 8025001 8099999 ENSGACT00000009045 8045112 8048793 FALSE ENSGACG00000006785
6 8025001 8099999 ENSGACT00000009056 8045239 8049563 FALSE ENSGACG00000006785
6 8025001 8099999 ENSGACT00000009063 8045239 8048773 FALSE ENSGACG00000006785
6 8025001 8099999 ENSGACT00000009066 8049615 8051067 FALSE ENSGACG00000006832
6 8025001 8099999 ENSGACT00000009092 8051786 8054803 FALSE ENSGACG00000006834
6 8025001 8099999 ENSGACT00000009122 8055004 8059114 FALSE ENSGACG00000006850
6 8025001 8099999 ENSGACT00000009149 8055243 8059132 FALSE ENSGACG00000006850
6 8025001 8099999 ENSGACT00000009168 8061949 8076672 FALSE ENSGACG00000006893
6 8025001 8099999 ENSGACT00000009175 8061981 8076601 FALSE ENSGACG00000006893
6 8025001 8099999 ENSGACT00000009186 8061994 8065861 FALSE ENSGACG00000006893
6 8025001 8099999 ENSGACT00000009191 8079153 8082966 FALSE ENSGACG00000006918
6 8100001 8174999 ENSGACT00000009199 8102677 8105717 FALSE ENSGACG00000006921
6 8100001 8174999 ENSGACT00000009205 8102684 8105788 FALSE ENSGACG00000006921
6 8100001 8174999 ENSGACT00000009213 8102690 8107213 FALSE ENSGACG00000006921
6 8100001 8174999 ENSGACT00000009229 8129731 8142142 FALSE ENSGACG00000006938
6 8100001 8174999 ENSGACT00000009238 8144654 8148912 FALSE ENSGACG00000006956
6 8175001 8249999 ENSGACT00000009303 8176997 8208938 FALSE ENSGACG00000006972
6 8175001 8249999 ENSGACT00000009322 8177002 8208938 FALSE ENSGACG00000006972
6 8175001 8249999 ENSGACT00000009328 8187115 8187882 FALSE ENSGACG00000007028
6 8175001 8249999 ENSGACT00000009331 8222823 8223841 FALSE ENSGACG00000007030
6 8175001 8249999 ENSGACT00000009341 8231272 8233960 FALSE ENSGACG00000007032
6 8175001 8249999 ENSGACT00000009379 8234907 8241646 FALSE ENSGACG00000007039
6 8175001 8249999 ENSGACT00000009425 8236179 8243767 FALSE ENSGACG00000007039
6 8175001 8249999 ENSGACT00000009429 8236179 8243755 FALSE ENSGACG00000007039
6 8250001 8324999 ENSGACT00000009466 8258921 8266394 FALSE ENSGACG00000007126
6 8250001 8324999 ENSGACT00000009471 8315400 8318182 FALSE ENSGACG00000007139
6 8250001 8324999 ENSGACT00000009481 8321996 8323887 FALSE ENSGACG00000007142
6 8325001 8399999 ENSGACT00000009505 8326400 8342676 FALSE ENSGACG00000007150
6 8325001 8399999 ENSGACT00000009507 8326458 8342418 FALSE ENSGACG00000007150
6 8325001 8399999 ENSGACT00000009532 8344779 8353481 FALSE ENSGACG00000007175
6 8325001 8399999 ENSGACT00000009561 8353733 8359634 FALSE ENSGACG00000007189
6 8325001 8399999 ENSGACT00000009562 8353760 8357875 FALSE ENSGACG00000007189
6 8325001 8399999 ENSGACT00000009609 8360953 8364875 FALSE ENSGACG00000007213
6 8325001 8399999 ENSGACT00000009619 8360995 8364894 FALSE ENSGACG00000007213
6 8325001 8399999 ENSGACT00000009621 8367394 8368248 FALSE ENSGACG00000007255
6 8325001 8399999 ENSGACT00000009662 8373107 8378306 FALSE ENSGACG00000007257
6 8325001 8399999 ENSGACT00000009676 8380250 8389516 FALSE ENSGACG00000007285
6 8325001 8399999 ENSGACT00000009682 8396989 8398388 FALSE ENSGACG00000007294
6 8325001 8399999 ENSGACT00000029051 8371087 8371196 FALSE ENSGACG00000022259
6 8400001 8474999 ENSGACT00000009701 8400823 8410574 FALSE ENSGACG00000007296
6 8400001 8474999 ENSGACT00000009710 8412138 8417331 FALSE ENSGACG00000007308
6 8400001 8474999 ENSGACT00000009725 8432419 8436670 FALSE ENSGACG00000007317
6 8400001 8474999 ENSGACT00000009730 8432422 8437658 FALSE ENSGACG00000007317
6 8400001 8474999 ENSGACT00000009776 8443463 8452120 FALSE ENSGACG00000007331
6 8400001 8474999 ENSGACT00000009779 8455106 8457781 FALSE ENSGACG00000007363
6 8400001 8474999 ENSGACT00000029444 8412968 8413105 FALSE ENSGACG00000022652
6 8475001 8549999 NA NA NA FALSE NA
6 8550001 8624999 ENSGACT00000009795 8556582 8561509 FALSE ENSGACG00000007366
6 8550001 8624999 ENSGACT00000009800 8558525 8561509 FALSE ENSGACG00000007366
6 8550001 8624999 ENSGACT00000009816 8562772 8567663 FALSE ENSGACG00000007381
6 8550001 8624999 ENSGACT00000009822 8563550 8566634 FALSE ENSGACG00000007381
6 8550001 8624999 ENSGACT00000009828 8563944 8567717 FALSE ENSGACG00000007381
6 8550001 8624999 ENSGACT00000009852 8568062 8570418 FALSE ENSGACG00000007400
6 8550001 8624999 ENSGACT00000009869 8589742 8610356 FALSE ENSGACG00000007419
6 8550001 8624999 ENSGACT00000009883 8616791 8621647 FALSE ENSGACG00000007432
6 8625001 8699999 ENSGACT00000009920 8626342 8699058 FALSE ENSGACG00000007441
6 8625001 8699999 ENSGACT00000009927 8626366 8689163 FALSE ENSGACG00000007441
6 8850001 8924999 ENSGACT00000010133 8854592 8856720 FALSE ENSGACG00000007620
6 8850001 8924999 ENSGACT00000010138 8855166 8858053 FALSE ENSGACG00000007620
6 8850001 8924999 ENSGACT00000010153 8863740 8881970 FALSE ENSGACG00000007635
6 8850001 8924999 ENSGACT00000010164 8898032 8911029 FALSE ENSGACG00000007647
6 8925001 8999999 ENSGACT00000010186 8943428 8955432 FALSE ENSGACG00000007665
6 8925001 8999999 ENSGACT00000010191 8945172 8955188 FALSE ENSGACG00000007665
6 8925001 8999999 ENSGACT00000010198 8945523 8955464 FALSE ENSGACG00000007665
6 9000001 9074999 ENSGACT00000010208 9052764 9054969 FALSE ENSGACG00000007685
6 9000001 9074999 ENSGACT00000010209 9052764 9054969 FALSE ENSGACG00000007685
6 9000001 9074999 ENSGACT00000010211 9055857 9056587 FALSE ENSGACG00000007690
6 9000001 9074999 ENSGACT00000010226 9060594 9062830 FALSE ENSGACG00000007692
6 9000001 9074999 ENSGACT00000010234 9070658 9074852 FALSE ENSGACG00000007703
6 9075001 9149999 ENSGACT00000010267 9077871 9087408 FALSE ENSGACG00000007709
6 9075001 9149999 ENSGACT00000010278 9078652 9087423 FALSE ENSGACG00000007709
6 9075001 9149999 ENSGACT00000010290 9089550 9100713 FALSE ENSGACG00000007740
6 9075001 9149999 ENSGACT00000010304 9115649 9148568 FALSE ENSGACG00000007749
6 9075001 9149999 ENSGACT00000010307 9136113 9148568 FALSE ENSGACG00000007749
6 9150001 9224999 ENSGACT00000010333 9151832 9156840 FALSE ENSGACG00000007762
6 9150001 9224999 ENSGACT00000010344 9159664 9162384 FALSE ENSGACG00000007784
6 9150001 9224999 ENSGACT00000010352 9180088 9184303 FALSE ENSGACG00000007793
6 9150001 9224999 ENSGACT00000010388 9187204 9192242 FALSE ENSGACG00000007799
6 9150001 9224999 ENSGACT00000010396 9188014 9192043 FALSE ENSGACG00000007799
6 9150001 9224999 ENSGACT00000010421 9188331 9192885 FALSE ENSGACG00000007799
6 9150001 9224999 ENSGACT00000010428 9193459 9197329 FALSE ENSGACG00000007851
6 9150001 9224999 ENSGACT00000010455 9198138 9201613 FALSE ENSGACG00000007857
6 9150001 9224999 ENSGACT00000010475 9198152 9201535 FALSE ENSGACG00000007857
