chr pos ies_wht ies_cmn ies_cbr
2 22585889 40215.8316739096 37445.5219454993 34109.4476238046
2 22585947 77189.2304748744 72078.5229714505 66010.1940185913
2 22603491 84259.6807336313 77915.2001314886 77101.5644052272
2 22618622 90216.4773569108 82702.6792235441 86826.342630579
2 22682749 89565.5784771649 88253.4341943761 87360.8584408346
2 22682901 87489.0807367839 78929.8524418602 84293.7554840935
2 22682985 72947.3049123254 56263.1220270305 61864.2207676397
2 22683018 77510.1967220678 65580.4871789468 77818.4653847304
2 22683022 75787.5700778848 62465.7021255208 75991.1535252517
2 22683040 75775.457247259 63587.6014577137 75991.1535252517
2 22690418 68710.7861552491 53027.1642539069 63686.3073614036
2 22705926 54548.5337078802 38294.0396359592 56254.9980610851
2 22705937 40355.0806947394 31532.4442140914 46022.5987933639
2 22705958 32957.6465477092 28384.9235912969 40784.9948282487
2 22706007 18599.846110994 14325.46276478 26188.1042793034
2 22706134 22613.2648789821 11225.5643934548 25490.3139725628
2 22706149 14433.4629625928 8387.92605213993 18792.2037764314
2 22711201 16301.6885107423 11032.849303649 18124.0423073863
2 22711219 13769.9820824776 12523.3876070812 13581.637758067
2 22713427 16151.8416902938 13898.4502207288 15328.801523085
2 22714054 16624.7332211338 15827.0241555318 15462.5519412046
2 22714090 19960.4086960228 21954.238857707 19783.9634963493
2 22731729 19301.2844850651 19518.8632235412 19933.2240288675
2 22731780 18829.6783187587 19399.9987790793 17317.8726276024
2 22732684 21273.9841756159 24859.2847708312 22739.4258222667
2 22732796 24112.4028619676 26114.8817848171 25263.7834476834
2 22742299 33232.3180341693 35876.8782607543 36959.8181986759
2 22742339 32671.3138659916 32759.0411767163 32329.9710767332
2 22769754 47067.281355963 48714.8505360004 48984.5902818934
2 22779483 38311.266488783 37762.3152970383 38060.6101295226
2 22779526 41086.0780567883 40449.2834429258 42331.7928214285
2 22779709 43040.1387613722 39116.1038494354 41125.9931018794
2 22800909 44758.4817025251 43325.8438562259 41975.9212814163
2 22820969 42015.9205242544 40988.6022273477 44638.6404385075
2 22821114 36134.0737325825 31204.166357355 30641.9859761435
2 22825606 31700.4661654623 24123.0249451097 22240.5131296345
2 22825608 34440.0546988171 32748.820344456 32196.2647366982
2 22825890 44518.5346443956 41896.8497800674 41324.4881355048
2 22842267 38535.223800224 35694.7276432288 34960.8929219956
2 22845261 46946.3613885384 45496.0376965009 46129.9240182519
2 22872704 61734.1317679933 56170.1251977816 57211.2422439138
2 22872750 62560.8035432173 58419.6579359904 59829.3029280158
2 22901605 46538.6291423662 45094.4195537987 48050.6477905412
2 22901612 58839.0086254889 55929.3843835695 59942.6203158228
2 22921572 43669.3510741408 41303.0578477701 44423.0998331048
2 22933544 40252.9345743931 37266.1726180445 43176.889359982
2 22933546 41559.7073179713 37919.2236449142 43281.3304438184
2 22937939 39401.3114199329 36430.4216429693 44124.9799090862
2 22938113 23612.7651940713 23359.0731274019 26210.7737337527
2 22938136 27891.7769868515 29910.5565592185 32217.2615114993
2 22957289 24063.1225044701 24253.2207360279 26222.4641781219
2 22957902 20813.7392273029 21038.6675616673 23766.9783905336
2 22958053 18402.4082985742 19931.9585280434 21331.6804740003
2 22958812 17085.1245322896 17825.1085851038 21390.4228225504
2 22960639 17676.4548377007 15970.977709707 21710.0614392834
2 22960665 12720.5538428975 12383.4105688032 18551.0171636266
2 22960693 11314.939671889 9719.07978256099 16609.6268561596
2 22960977 10962.7890087418 12403.3560329841 15562.4654139849
2 22960978 10962.7890087418 12403.3560329841 15562.4654139849
2 22961028 14248.3240052874 15380.8034523294 18050.4675289606
2 22964437 17476.5768087542 18456.7593498478 20941.804265538
2 22976090 14217.9895267859 15666.005588096 16407.0983790696
2 22976340 11998.7903897124 14777.2734692969 15103.6719892326
2 22977611 14529.6225267332 14904.4548608 14907.9687810109
2 22978222 14156.2212018756 15152.6165484161 15032.6389142931
2 22978239 23808.1545944822 23361.5755781041 24106.3459474027
2 22997041 28139.3067977089 27994.665457533 29548.4683670145
2 22997238 27141.9625974407 27467.7667350309 29236.8839230758
2 22997255 22051.0995439036 21755.5799378878 21547.3037329517
2 22998227 41675.2278449094 36095.9112044429 39991.6611985211
2 23032993 33346.3389381824 32933.9296675493 33953.7051494861
2 23033039 30920.1192606014 28224.5190467401 29466.4469080525
2 23033043 20532.0611550992 19727.3896339201 17834.0131573391
2 23033098 21030.9224976743 19091.7291686703 20268.5587019245
2 23033101 35470.669199432 30781.854805084 35868.661853668
2 23060636 28095.7834908481 25835.47704613 26931.7282938343
2 23060710 22229.6421812637 20525.5887383921 23419.0185379304
2 23063942 17256.9897768968 16248.8848994486 18405.6794147111
2 23072428 15814.9480959057 14860.8378110291 16316.0190646539
2 23076174 12935.321644491 12780.7077329321 12902.4393883847
2 23078399 16319.5893228191 14889.1193990993 15919.9857019939
2 23078443 23767.2007800059 28090.4110251907 25660.2056842558
2 23078473 34653.3347898868 35392.2196367255 37573.5619417574
2 23094556 39539.9134921807 52325.3892324577 48502.3626802293
2 23094642 55654.8067700518 54381.2761993374 57571.8156187299
2 23095517 55789.4896400804 58055.1709311604 64251.4092959576
2 23111587 88618.3675129271 88411.0783574637 91205.3894147923
2 23185692 80887.6466043288 84295.3458154023 87069.5799954329
2 23190870 60104.3413168678 59762.4275790174 66273.8857105221
2 23192773 56574.6237302716 59139.384250813 67212.2211844676
2 23205885 45202.2605632182 52728.9796562931 56414.0725657941
2 23205969 42657.5749531579 43565.0915292318 56783.7491782806
2 23212127 27240.3137540095 26148.7199466475 29172.8793271238
2 23212143 14081.3714383064 11760.3564681588 14885.7235234887
2 23212162 10603.7271207908 8986.64667740727 11208.4647940718
2 23212570 9887.0530524953 8395.18280001394 11497.6473533957
2 23213279 11355.1013080508 10626.0715948211 14019.3805154163
2 23214283 11611.5728683882 12003.5972177535 12441.381015845
2 23214298 12253.8508104109 13052.3685925 14980.6152530168
2 23214669 21183.3243092688 21416.5894789515 24154.0108464727
2 23215302 46588.5476328459 48595.9227643446 48088.2999778009
2 23215307 46588.5476328459 49325.2404907427 48501.7200309489
2 23251083 68510.6901215422 67623.3641618238 70638.5047169
2 23251250 109701.734440456 109058.44096212 102689.13480331
2 23304957 116077.74569285 120278.407907257 115514.854681024
2 23318769 137038.335779962 136427.498169175 127273.750827424
2 23331656 123722.333836867 121163.629423376 116000.471807627
2 23331855 132946.259977123 130884.422147299 122304.769599631
2 23338118 118370.238358844 117759.007068722 105954.603014243
2 23352138 142208.183336631 133201.594765279 126701.541572792
2 23401436 141925.256750549 134803.892186502 131064.880714015
2 23403318 116275.447440824 119907.244171297 107327.232955896
2 23413608 127740.092240169 117415.855601256 110613.334986566
2 23413901 129732.123225832 125050.539579502 108050.553815067
2 23423904 106265.329640412 105640.633935402 90043.161214051
2 23423984 123940.073060147 126016.519758273 104200.024944951
2 23425730 110662.882581484 112365.207027366 100198.643897358
2 23431515 110823.396666358 112712.392450485 100392.007942409
2 23442286 117122.15919292 118540.081666195 99676.2555403625
2 23442599 117823.016238198 113471.427939047 106865.905184561
2 23458560 103326.434666564 104318.470997824 88836.9056476682
2 23479624 133167.82438539 130301.516527827 120787.637279542
2 23479659 112783.010055494 100801.977294362 107874.320893773
2 23490289 119637.972309601 121885.923699667 118108.643182733
2 23544977 113708.997889053 108969.026969163 114887.957466065
2 23559894 110016.757067405 108324.985040942 104300.666676589
2 23586652 104604.160422365 101163.486391162 102439.496934195
2 23592303 100558.021139147 100870.490841332 95631.7948472696
2 23593321 79479.8833832471 81315.0569536541 88442.9643643902
2 23593338 74256.4237685068 61967.6474456583 71478.7786967387
2 23616796 74383.9565728675 76026.6020352435 77358.3909699842
2 23652180 58221.28818811 51767.6035794116 58798.4642464026
2 23661934 58941.5787091252 50259.4034222799 59462.4211185508
2 23661953 39232.304092628 31134.4518255363 34547.756969264
2 23663988 30404.6239854921 24911.5022754807 27892.8887816273
2 23669307 21763.4503133114 18456.7994439332 18594.4225311363
2 23678465 23302.07573269 18142.9988905027 19586.5858262111
2 23678497 16901.8995189971 12419.1947382709 12624.8809530005
2 23678781 12964.9903903621 10745.2052385326 10253.4119905386
2 23682605 13694.0939499389 11426.2925312659 11118.6271748426
2 23682607 13694.0939499389 11539.5959620699 11118.6271748426
2 23682612 14152.6036922786 11415.6465906448 11631.1781692145
2 23682637 13023.3438751284 11746.3156416664 11628.9534020979
2 23682643 15193.417210451 12933.4000517019 12261.4000885397
2 23682662 15545.8607121128 12257.5734768925 11421.3557380062
2 23687398 17454.1997276584 15470.3909698534 15433.4860738255
2 23687410 18074.6206037367 15702.0119427888 15061.9006755037
2 23687592 19631.391995616 18198.2459837234 17908.8712362297
2 23704936 18574.0090694277 17357.3929664538 17154.2997773557
2 23705095 16149.4959259259 14906.4751714259 14649.2158054949
3 24975 36478.7642445814 31415.6277378372 33108.7810197806
3 45604 50374.8931791604 41875.8563541281 46810.5690456683
3 66354 50459.6649841701 42183.1849329493 47732.1414249735
3 66366 48487.2703107136 40327.7691329411 44533.8051289486
3 84729 45790.3843590903 36751.5647028486 40132.1290813849
3 84763 44220.6249595142 34664.484782459 39195.9736566145
3 84774 50030.2033984284 42226.8002645336 46273.3247536222
3 84850 54915.0916328719 50884.0689410774 56631.4309518496
3 85118 46971.0258896934 45841.7782120457 51211.1115698383
3 110094 66160.1064645388 53822.9858236699 61933.5102747526
3 110124 66584.5871048716 53170.205205641 61933.5102747526
3 110131 61630.4018270448 64361.9221064315 68717.7231743632
3 110146 70916.2431168801 64597.9865166887 74913.2446558042
3 110154 70916.2431168801 64597.9865166887 74913.2446558042
3 110375 75396.1531697775 71065.3089774357 79644.872233866
3 110402 88833.5587117235 78343.9142466749 84653.7258870746
3 110403 88833.5587117235 78343.9142466749 84653.7258870746
3 186860 70411.0120323482 75525.0877510462 76034.4402790464
3 187330 61730.4297470779 60462.6715788853 62554.7586463643
3 189379 59741.6363376915 54411.0680918835 53865.6773655966
3 189387 49172.633117197 45046.8612777552 45616.109555855
3 189779 62338.3499255413 57690.5659459449 56706.6606474291
3 235264 57731.7603267113 55207.7843643468 55829.0431790574
3 237464 63177.6624121388 51099.4578111082 52573.3092749807
3 237479 71370.9341253288 61713.4448369117 65074.7725608003
3 238527 72559.8986139081 71530.4575109117 74865.127121491
3 254017 79023.2303360384 71563.0652964208 75532.6349019318
3 307633 90260.5435920004 89610.9369554487 90421.5227720539
3 320803 86918.0460697862 79304.5555192329 78929.5633802766
3 320845 68945.9261820149 61955.4009354376 77594.7747798698
3 340657 76811.9378315224 73465.3673596692 74916.1881110121
3 375055 67755.6194969604 61542.8017197457 69193.7963418021
3 375077 67270.9918571471 64272.5087716925 66611.9577866745
3 375225 80478.0149707834 76839.5806225054 85189.5426340501
3 395448 65026.0948109121 62394.8712254903 69286.3147487058
3 439568 78649.1689867272 79772.5522915238 82324.7443637667
3 439596 54732.3919763633 62802.0627280454 63394.6803762565
3 458824 49329.1895277939 47040.3807439489 54715.3183172827
3 466130 34325.8053196296 40593.8699279817 43151.495202861
3 466131 34999.8449621197 35163.3103071874 46405.1370804773
3 472178 29238.5625691164 31730.9370605442 39668.9400320805
3 472244 26662.9731772529 30911.6386993415 36604.7496915146
3 479028 29227.331080038 30506.2270832283 31510.8245342701
3 479472 25417.3626056823 24370.2570593909 25447.3743957545
3 495296 27431.0814960289 28097.7749748613 28288.8219870057
3 495555 37682.8815231694 35966.681151331 35839.0233689545
3 505228 31188.0450159773 31476.3393785214 30953.8949442595
3 528537 36102.4757454796 34414.8267563189 35277.4771816574
3 529122 25884.0433833667 25043.2510586496 23974.7880090216
3 536011 23578.5275877196 22117.4518017108 22787.618835058
3 536509 20954.9951442981 20361.3927709579 19711.1960121004
3 555806 20912.0184685078 20104.1669404126 21444.823390718
3 555826 14286.4936290706 13365.6976698878 12787.7507951292
3 555844 17332.9769574805 16503.211571167 14795.5998901167
3 555858 16821.8383551973 16158.3369709434 14341.5229639846
3 557800 16290.7577563156 17848.13644726 15785.9156731789
3 557889 17648.9792729615 18608.7689334671 16492.0253658918
3 563676 17345.9624187073 17806.3664740255 17053.4963318166
3 563711 22411.9258238493 26431.6003065749 26118.6413274067
3 570463 21994.2120525574 24033.0352032299 24542.4671754838
3 572932 26828.7977863589 25609.2587781019 27278.0590139662
3 572943 30014.0375658002 29024.9602818169 31245.658968018
3 591335 36234.2045644444 38364.9398335075 42066.90797343
3 598665 28811.0160736865 31395.9317788265 32756.6375454961
3 599065 25246.1370533251 27277.7186017796 32359.1766183575
3 607868 36885.261851352 36466.2059408831 40472.3654711546
3 616741 37737.7110325693 36434.8343790609 42062.3361541259
3 622201 49199.7698405996 50971.9600628362 56583.1390395421
3 655403 57807.4570186445 56494.6492259294 64349.026680597
3 668211 52125.8843190522 57291.2277028151 60439.2034123566
3 687600 52456.8879130113 58944.3553647457 61418.8269424216
3 688205 64432.167165353 71417.0426328481 75163.2139168308
3 732967 69475.3852538672 71241.4012990614 75646.5881742096
3 734748 56882.0704956121 62263.8104211306 59516.020992147
3 735018 55350.6266598332 59841.8173027008 63714.0928527786
3 763019 59816.937512394 66388.6043518363 70652.9645608898
3 771587 52284.7081699183 53482.1376980483 53508.6783895844
3 771707 57783.8327277841 56779.1842940689 62519.2056878379
3 771868 47668.3004296098 43664.8622457753 47086.7860753219
3 781113 70341.9973570462 66952.2364730082 75552.4136723514
3 820392 49249.9509591822 49641.6751967736 55688.3025629882
3 820538 50054.0068860041 47932.1491528445 53910.2317140385
3 828412 49142.9951570199 46500.6740892469 54785.2851108609
3 846143 38354.4174755124 36853.7935542396 47256.2314194307
3 846636 26154.8160014263 32916.3304442731 38328.5813245499
3 847894 22641.233940163 30157.72580713 34958.6997267831
3 848070 25474.5157099923 33575.4595291381 41185.4474833941
3 862683 23769.2180976291 24695.2890735719 29735.3654953119
3 871534 18203.7494344581 25747.4999354901 30526.2926009647
3 871544 13896.694407113 18984.2085643361 27140.1261485587
3 876273 12404.5812154829 14807.4344693609 22300.530415278
3 876274 12404.5812154829 14807.4344693609 22287.0725387516
3 876286 12050.5195883567 13337.8653276584 17868.6619723361
3 885301 13094.5088993319 13226.6733870741 17766.8884869071
3 885634 9150.6735837168 8245.14185013875 10829.9824170905
3 885950 7149.49760699361 6568.13322232891 9323.84492513646
3 885953 6750.13558866653 6720.22653712025 9130.40177984091
3 886076 11734.1020418148 10028.5510768311 16190.3548136474
3 886081 16505.7223035161 14471.226160978 17191.0815210218
3 886102 14054.6642481323 9105.34240546486 13166.7238936789
3 886105 21327.0326662828 17517.491037393 18007.8191707386
3 886237 22269.2237184012 19755.5277673687 19887.8581912025
